id,name,task_description,area,budgeted_amount,status,asset_id,asset_type,fiscal_year,start_date,inactive,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude,holc_id,holc_grade
1362504540,FACILITY IMPROVEMENTS - SPORT FACILITIES,Banksville Park - ADA Bleachers for Dek Hockey,Facility Improvement,48000,Planned,Banksville Park Dek Hockey Court 1,Court,2018,2/12/18,f,Banksville,2,20,42003202300,5,20,6,9-Apr,40.41439491,-80.03905079,,
697801796,FACILITY IMPROVEMENTS - SPORT FACILITIES,Stratmore Parklet - Court Repair,Facility Improvement,55313,Completed,Stratmore Park Basketball Court 1,Court,2018,4/4/18,f,Crafton Heights,2,28,42003281500,5,28,6,18-Jan,40.43964836,-80.05618254,697801796,B24
980436469,FACILITY IMPROVEMENTS - SPORT FACILITIES,Project Administration (BOND),Facility Improvement,27752,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
298359702,FACILITY IMPROVEMENTS - SPORT FACILITIES,PHILLIPS PARK - EQUIPMENT UPGRADES,Facility Improvement,300000,Planned,Phillips Park,Park,2019,2/5/19,f,Carrick,4,29,42003290400,3,29,3,23-Apr,40.39059421,-79.99145985,298359702,B21
20123905,FAIR HOUSING,FAIR HOUSING ADMINISTRATION AND TRAINING,Administration/Sub-Award,100000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
632910184,FAIR HOUSING,"Administration, Education, and Training Related to Fair Housing",Administration/Sub-Award,100000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
941886262,FAIR HOUSING,"Administration, Education, and Training Related to Fair Housing",Administration/Sub-Award,100000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1523669203,FAIR HOUSING,FAIR HOUSING ADMINISTRATION AND TRAINING,Administration/Sub-Award,100000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
299395649,FIREFIGHTING EQUIPMENT,EMS Station Installations (11),Public Safety,550000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1538821186,FIREFIGHTING EQUIPMENT,HAZARDOUS MATERIAL RESPONSE EQUIPMENT,Public Safety,159000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1208057911,FIREFIGHTING EQUIPMENT,Digital Control Dispatch Consoles (2),Public Safety,200000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1988052721,FIREFIGHTING EQUIPMENT,Fire Station Installations (29),Public Safety,1450000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1488442556,FLEX BEAM GUARDRAILS AND FENCING,FLEX BEAM GUARDRAIL REPLACEMENT,Engineering and Construction,100000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
491681199,FLEX BEAM GUIDERAILS AND FENCING,Flex Beam Guiderails,Engineering and Construction,50000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1570344567,FLEX BEAM GUIDERAILS AND FENCING,Contingency,Engineering and Construction,75000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
456624509,FLEX BEAM GUIDERAILS AND FENCING,FLEX BEAM GUIDERAIL UPGRADES,Engineering and Construction,50000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
267387200,FLOOD CONTROL PROJECTS,SAINT NORBERTS ST - WATER MITIGATION,Engineering and Construction,500000,Planned,7129,Pavement,2019,2/5/19,f,Overbrook,4,32,42003320400,5,32,3,25-Apr,40.38382721,-79.99561241,267387200,B21
963683720,FLOOD CONTROL PROJECTS,STEWART AVE - WATER MITIGATION,Engineering and Construction,500000,Planned,1502,Pavement,2019,2/5/19,f,Carrick,4,32,42003290400,3,32,3,23-Apr,40.38114229,-79.9848958,963683720,B21
2004454999,FLOOD CONTROL PROJECTS,Stormwater Improvements in Carrick,Engineering and Construction,350000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
970880004,FLOOD CONTROL PROJECTS,VODELI STREET - WATER MITIGATION,Engineering and Construction,500000,Planned,13502,Pavement,2019,2/5/19,f,Beechview,4,19,42003192000,5,19,6,28-Apr,40.40329394,-80.02808955,970880004,C36
294641945,FLOOD CONTROL PROJECTS,BECKS RUN UPGRADES - DESIGN,Engineering and Construction,70000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1186182493,FLOOD CONTROL PROJECTS,GLENBURY - WATER MITIGATION,Engineering and Construction,1000000,Planned,1743,Pavement,2019,2/5/19,f,Overbrook,4,32,42003320700,5,32,3,25-Apr,40.38409004,-79.99852054,1186182493,C34
1528881208,FLOOD CONTROL PROJECTS,Streets Run - Redesign,Engineering and Construction,2500000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
780381812,FLOOD CONTROL PROJECTS,SAW MILL RUN - REMEDIATION,Engineering and Construction,300000,Planned,,Non-Asset,2019,3/22/19,,Duquesne Heights,2,20,42003191400,5,20,3,28-Apr,40.425479,-80.02091545,780381812,D27
614861580,FLOOD CONTROL PROJECTS,STREETS RUN - REMEDIATION,Engineering and Construction,500000,Planned,,Non-Asset,2019,3/22/19,,Hays,5,31,42003562900,3,31,4,20-Apr,40.3828662,-79.93289477,614861580,D23
893819277,FLOOD CONTROL PROJECTS,WALDE ST - STREET DRAINAGE UPGRADES,Engineering and Construction,250000,Planned,12970,Pavement,2019,2/5/19,f,Mount Oliver Borough,,0,42003481000,0,0,,Mt Oliver,40.41039699,-79.98179904,893819277,B21
369009648,FOUR MILE RUN,FOUR MILE RUN,Engineering and Construction,532345,Planned,,Non-Asset,2019,3/22/19,,Greenfield,5,15,42003151600,3,15,4,12-Feb,40.42749834,-79.94729574,369009648,D11
2122448353,FOUR MILE RUN,Four Mile Run - Design,Engineering and Construction,4000000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
405346252,FOUR MILE RUN,FOUR MILE RUN,Engineering and Construction,7467655,Planned,,Non-Asset,2019,3/22/19,,Greenfield,5,15,42003151600,3,15,4,12-Feb,40.4274923,-79.94745254,405346252,D11
531315818,FOUR MILE RUN,FOUR MILE RUN,Engineering and Construction,2500000,Planned,,Non-Asset,2019,3/22/19,,Greenfield,5,15,42003151600,3,15,4,12-Feb,40.42747384,-79.9474674,531315818,D11
731599247,GREENFIELD AVENUE BRIDGE (TIP),Construction,Engineering and Construction,760000,Completed,Beechwood Boulevard Bridge,Bridge,2017,2/8/17,f,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42839915,-79.93795474,,
1333025252,GREENFIELD AVENUE BRIDGE (TIP),Construction,Engineering and Construction,40000,Completed,Beechwood Boulevard Bridge,Bridge,2017,2/8/17,f,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42839915,-79.93795474,,
764509100,HOME INVESTMENT PARTNERSHIPS PROGRAM,HOME PROGRAM - CHDO OPERATING,Neighborhood and Community Development,100000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1865779407,HOME INVESTMENT PARTNERSHIPS PROGRAM,HOME PROGRAM - ADMINISTRATION,Neighborhood and Community Development,200000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1758990205,HOME INVESTMENT PARTNERSHIPS PROGRAM,HOME PROGRAM - WORKFORCE RENTAL HOUSING,Neighborhood and Community Development,300000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1475699492,HOME INVESTMENT PARTNERSHIPS PROGRAM,HOME PROGRAM - WORKFORCE FOR SALE HOUSING,Neighborhood and Community Development,1500000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1570284064,HOUSING DEVELOPMENT,WORKFORCE RENTAL HOUSING,Neighborhood and Community Development,900000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1851969448,HOUSING DEVELOPMENT,RESIDENTIAL FACADE IMPROVEMENTS,Neighborhood and Community Development,150000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
2044794532,HOUSING DEVELOPMENT,OWNER-OCCUPIED HOUSING REHABILITATION,Neighborhood and Community Development,780000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1853894368,HOUSING DEVELOPMENT,WORKFORCE FOR SALE HOUSING,Neighborhood and Community Development,900000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
2027117212,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,Rental Assistance and Referral Services,Administration/Sub-Award,838000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
448675161,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,Administration/Sub-Award,948891,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
60578928,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,Rental Assistance and Referral Services,Administration/Sub-Award,735136,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
449928842,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,Administration/Sub-Award,950000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
262475270,HYDRAULIC RESCUE TOOL,GENESIS RESCUE TOOLS,Vehicles and Equipment,250000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
60948457,INFORMATION SYSTEMS MODERNIZATION,Public Safety Monitoring and IT Improvements,Administration/Sub-Award,500000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
551857512,INFORMATION SYSTEMS MODERNIZATION,NETWORK UPGRADES,Administration/Sub-Award,1500000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
2036506042,INTEGRATED SELF-ASSESSED BUSINESS TAX AND REVENUE SYSTEM,New Revenue System,Administration/Sub-Award,750000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
167147839,LARIMER BRIDGE (TIP),LARIMER AVENUE BRIDGE - PRELIMINARY ENGINEERING,Engineering and Construction,760000,Planned,Larimer Avenue Bridge 1,Bridge,2020,9/24/20,,Larimer,9,12,42003120400,2,12,5,12-Mar,40.46729968,-79.90904466,167147839,D8
1351210085,LARIMER BRIDGE (TIP),LARIMER AVENUE BRIDGE - PRELIMINARY ENGINEERING,Engineering and Construction,40000,Planned,Larimer Avenue Bridge 1,Bridge,2020,9/24/20,,Larimer,9,12,42003120400,2,12,5,12-Mar,40.46729968,-79.90904466,1351210085,D8
56056597,LARIMER CHOICE NEIGHBORHOOD,3.25 ACRE PARK,Neighborhood and Community Development,218160,Planned,,Non-Asset,2019,3/22/19,,,,,,,,,,,,,
1699744766,LARIMER CHOICE NEIGHBORHOOD,LARIMER CHOICE NEIGHBORHOOD,Neighborhood and Community Development,110280,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
350802017,LARIMER CHOICE NEIGHBORHOOD,35 UNITS MIXED INCOME HOUSING,Neighborhood and Community Development,1090800,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
970198482,LARIMER CHOICE NEIGHBORHOOD,30 OWNER OCCUPIED FACADE RENOVATIONS,Neighborhood and Community Development,218160,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
1944203978,LARIMER CHOICE NEIGHBORHOOD,LARIMER CHOICE NEIGHBORHOOD,Neighborhood and Community Development,181800,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
194595614,LED STREETLIGHT UPGRADE,CITYWIDE LED LIGHTING UPGRADE,Engineering and Construction,14000000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
255077186,LIBERTY AVENUE (HSIP),Liberty Avenue (HSIP) - Preliminary Design,Engineering and Construction,300000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
1509440906,LIBERTY AVENUE (HSIP),LIBERTY AVE (HSIP) - PRELIMINARY ENGINEERING,Engineering and Construction,55000,Planned,954,Pavement,2019,2/5/19,f,Strip District,7,2,42003020300,6,2,2,3-Feb,40.44985304,-79.98434572,,
1934747185,LIBERTY AVENUE (HSIP),LIBERTY AVE (HSIP) - FINAL DESIGN,Engineering and Construction,100000,Planned,954,Pavement,2019,2/5/19,f,Strip District,7,2,42003020300,6,2,2,3-Feb,40.44985304,-79.98434572,,
437481732,LIBERTY AVENUE (HSIP),LIBERTY AVENUE HSIP - PRELIMINARY ENGINEERING,Engineering and Construction,55000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
454208439,LIBERTY AVENUE (HSIP),LIBERTY AVE (HSIP) - FINAL DESIGN,Engineering and Construction,400000,Planned,954,Pavement,2019,2/5/19,f,Strip District,7,2,42003020300,6,2,2,3-Feb,40.44985304,-79.98434572,,
190288804,LIBERTY AVENUE (HSIP),LIBERTY AVE (HSIP) - PRELIMINARY ENGINEERING,Engineering and Construction,220000,Planned,954,Pavement,2019,2/5/19,f,Strip District,7,2,42003020300,6,2,2,3-Feb,40.44985304,-79.98434572,,
1188696499,LIBERTY AVENUE (HSIP),LIBERTY AVENUE HSIP - PRELIMINARY ENGINEERING,Engineering and Construction,220000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1745882362,LITTER CAN UPGRADES AND MONITORING,RECYCLING CONTAINERS,Facility Improvement,38888,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
157538373,LITTER CAN UPGRADES AND MONITORING,RECYCLING CONTAINERS (THE RECYCLING PARTNERSHIP),Facility Improvement,500000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
191737560,LITTER CAN UPGRADES AND MONITORING,RECYCLING CONTAINERS,Facility Improvement,500000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
544115725,LITTER CAN UPGRADES AND MONITORING,Purchase of 200 New Victor Stanley Litter Cans,Facility Improvement,240000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
994887886,LITTER CAN UPGRADES AND MONITORING,75 NEW LITTER CANS,Facility Improvement,90000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
289535097,LITTER CAN UPGRADES AND MONITORING,Purchase of New & Replacement Lids for 200 Litter Cans,Facility Improvement,90000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
1982411509,LITTER CAN UPGRADES AND MONITORING,Purchase of 175 Street Litter Cans,Facility Improvement,200000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
574534080,LITTER CAN UPGRADES AND MONITORING,Sensor Installation and Monitoring Costs,Facility Improvement,50000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1124031161,LITTER CAN UPGRADES AND MONITORING,RECYCLING CONTAINERS (DEP SECTION 902 GRANT),Facility Improvement,350000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
142274905,LOWER HETH'S RUN,HETH'S RUN - CONCEPTUAL DESIGN,Facility Improvement,442000,Planned,Highland Park,Park,2019,2/5/19,f,Highland Park,7,11,42003110600,2,11,5,9-Mar,40.47781114,-79.91531831,142274905,A3
339535391,MAJOR DEVELOPMENTS,Acquisition - Larimer School,Neighborhood and Community Development,100000,In Progress,,Non-Asset,2018,2/8/18,f,Larimer,9,12,42003120400,2,12,5,12-Mar,40.46545467,-79.91276936,339535391,D8
535699045,MAJOR DEVELOPMENTS,"Closed schools and asset stewardship, Public Space Improvements, Transit Improvements, Park and Open Space Development, Brownfield Development, and other Infrastructure Improvements",Neighborhood and Community Development,450000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
479425859,MAJOR DEVELOPMENTS,Closed Schools and Municipal Asset Stewardship,Neighborhood and Community Development,100000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1303831872,MAJOR DEVELOPMENTS,"Public Space Improvements, Transit Improvements, Park and Open Space Development, and Other Infrastructure Improvements",Neighborhood and Community Development,150000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
226856705,MAJOR DEVELOPMENTS,CENTRE AVENUE REVITALIZATION,Neighborhood and Community Development,400000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1282956985,MAJOR DEVELOPMENTS,URA MAJOR DEVELOPMENT PROJECTS,Neighborhood and Community Development,450000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
203573570,MAJOR DEVELOPMENTS,Brownfield Development,Neighborhood and Community Development,150000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1823328891,MAYOR'S UNSPECIFIED LOCAL OPTION,MAYOR'S UNSPECIFIED LOCAL OPTION,Administration/Sub-Award,300000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
541244188,MAYOR'S UNSPECIFIED LOCAL OPTION,Mayor's Unspecified Local Option,Administration/Sub-Award,300000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
1878597962,MAYOR'S UNSPECIFIED LOCAL OPTION,Mayor's Unspecified Local Option,Administration/Sub-Award,300000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1525691411,MAYOR'S UNSPECIFIED LOCAL OPTION,MAYOR'S UNSPECIFIED LOCAL OPTION,Administration/Sub-Award,175000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1101474630,MAYOR'S UNSPECIFIED LOCAL OPTION,Funding of apprenticeship/work readiness organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
1911757466,McFARREN STREET (SECOND AVENUE) BRIDGE (TIP),"Final Design, Utility Clearance",Engineering and Construction,35750,In Progress,MacFarren St Bridge,Bridge,2018,2/8/18,f,Swisshelm Park,5,14,42003141400,3,14,4,12-Feb,40.41554224,-79.91619873,,
223087014,McFARREN STREET (SECOND AVENUE) BRIDGE (TIP),Bridge Construction,Engineering and Construction,3382000,Planned,MacFarren St Bridge,Bridge,2018,3/7/18,f,Swisshelm Park,5,14,42003141400,3,14,4,12-Feb,40.41554224,-79.91619873,,
1537317222,McFARREN STREET (SECOND AVENUE) BRIDGE (TIP),"Final Design, Utility Clearance",Engineering and Construction,679250,In Progress,MacFarren St Bridge,Bridge,2018,2/8/18,f,Swisshelm Park,5,14,42003141400,3,14,4,12-Feb,40.41554224,-79.91619873,,
193627020,NEIGHBORHOOD EMPLOYMENT CENTERS,NEIGHBORHOOD EMPLOYMENT CENTERS,Administration/Sub-Award,150000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1059474308,NEIGHBORHOOD EMPLOYMENT CENTERS,NEIGHBORHOOD EMPLOYMENT CENTERS,Administration/Sub-Award,150000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
1222978558,NEIGHBORHOOD EMPLOYMENT CENTERS,Support for Employment Program,Administration/Sub-Award,150000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1335673713,NEIGHBORHOOD EMPLOYMENT CENTERS,Neighborhood Employment Centers - Support for Employment Program,Administration/Sub-Award,150000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
698753249,NEIGHBORHOOD INITIATIVES FUND,NEIGHBORHOOD INITIATIVES FUND,Neighborhood and Community Development,515000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1875168517,PARK RECONSTRUCTION,Sidewalk  Repair - Marmaduke,Facility Improvement,10000,Planned,Marmaduke Park,Sidewalk,2017,2/8/17,f,Brighton Heights,1,27,42003270100,1,27,1,14-Jan,40.48469399,-80.04234086,1875168517,B3
846358672,PARK RECONSTRUCTION,Brookline Park - Park Lighting Upgrade,Facility Improvement,120000,In Progress,Brookline Memorial Park,Park,2019,8/12/19,f,Brookline,4,32,42003320600,5,32,6,25-Apr,40.39012622,-80.00412481,846358672,C34
1768521605,PARK RECONSTRUCTION,Sidewalk  Repair - McKnight,Facility Improvement,10000,Planned,McKnight Park,Sidewalk,2017,2/8/17,f,Manchester,6,21,42003210700,1,21,1,8-Jan,40.45200025,-80.02300794,1768521605,D1
1603171534,PARK RECONSTRUCTION,Sidewalk  Repair - Robert E. Williams,Facility Improvement,20000,Planned,Robert E. Williams Park,Sidewalk,2017,2/8/17,f,Upper Hill,6,5,42003050600,3,5,2,22-Feb,40.45453674,-79.96005889,1603171534,C14
1572739082,PARK RECONSTRUCTION,McKnight Park - Sidewalk Repair,Facility Improvement,45000,Planned,McKnight Park,Park,2018,2/12/18,f,Manchester,6,21,42003210700,1,21,1,8-Jan,40.45199672,-80.02299209,1572739082,D1
1096990773,PARK RECONSTRUCTION,Phillips Park Improvements,Facility Improvement,450000,Planned,Phillips Park,Park,2018,2/12/18,f,Carrick,4,29,42003290400,3,29,3,23-Apr,40.39059421,-79.99145985,1096990773,B21
1871843355,PARK RECONSTRUCTION,Spring Garden Park - Sidewalk Repair,Facility Improvement,36000,Planned,Spring Garden Park,Park,2018,2/12/18,f,Spring Garden,1,24,42003241200,1,24,1,24-Jan,40.46553608,-79.98570251,1871843355,C4
232384069,PARK RECONSTRUCTION,Stratmore Parklet - Sidewalk Repair,Facility Improvement,32000,Completed,Andrew Joseph Kukuruda Park,Park,2018,2/12/18,f,Crafton Heights,2,28,42003281500,5,28,6,18-Jan,40.43948948,-80.05610863,232384069,B24
1808052567,PARK RECONSTRUCTION,Larimer Park - Sidewalk Repair,Facility Improvement,27000,In Progress,Larimer Park,Park,2019,3/26/19,f,Larimer,9,12,42003120400,2,12,5,12-Mar,40.46642019,-79.9129958,1808052567,D8
754584252,PARK RECONSTRUCTION,TOWNSEND PARKLET - PARK UPGRADES,Facility Improvement,200000,In Progress,Townsend Park,Park,2019,8/12/19,f,Elliott,2,20,42003562600,5,20,6,17-Jan,40.44306989,-80.04016617,754584252,C38
931978743,PARK RECONSTRUCTION,LEWIS PARKLET - EQUIPMENT UPGRADES,Facility Improvement,100000,Planned,Lewis Park,Park,2019,2/5/19,f,Hazelwood,5,15,42003562900,3,15,4,13-Feb,40.41289511,-79.94479641,931978743,D12
83776626,PARK RECONSTRUCTION,Sidewalk  Repair - Moore Park,Facility Improvement,48000,Completed,Moore Park 1,Sidewalk,2017,2/8/17,f,Brookline,4,19,42003191700,5,19,6,26-Apr,40.40539608,-80.01502789,83776626,C36
1321009241,PARK RECONSTRUCTION,LESLIE PARK - ENGINEERING STUDY,Facility Improvement,200000,Planned,Leslie Park,Park,2019,2/5/19,f,Central Lawrenceville,7,9,42003090200,2,9,2,3-Mar,40.47292527,-79.95747784,,
342951413,PARK RECONSTRUCTION,Paulson Park - Sidewalk Repair,Facility Improvement,24120,Canceled,Paulson Park,Park,2019,3/26/19,f,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,15-Mar,40.46853814,-79.90022215,342951413,C17
1967446712,PARK RECONSTRUCTION,McKinley Park Green Infrastructure and Recreation Project,Facility Improvement,243350,In Progress,McKinley Park,Park,2018,4/4/18,f,Beltzhoover,4,18,42003562400,5,18,3,7-Apr,40.41223888,-80.00186229,,
1119841190,PARK RECONSTRUCTION,Allegheny Commons Park - Sidewalk Repair,Facility Improvement,90000,In Progress,Allegheny Commons,Park,2019,4/11/19,f,Allegheny Center,1,22,42003562700,1,22,1,6-Jan,40.45289075,-80.0077312,1119841190,D2
1291881316,PARK RECONSTRUCTION,Sidewalk  Repair - Burgwin Park,Facility Improvement,43000,Planned,Burgwin Park,Sidewalk,2017,2/8/17,f,Hazelwood,5,15,42003562300,3,15,4,13-Feb,40.40502883,-79.93679996,1291881316,D11
2081497510,PARK RECONSTRUCTION,Wightman Park Improvements and Green Stormwater Mitigation,Facility Improvement,4003435,In Progress,Wightman Park,Park,2018,4/4/18,f,Squirrel Hill North,8,14,42003140300,3,14,4,18-Feb,40.44333612,-79.92706413,2081497510,B13
613070006,PARK RECONSTRUCTION,McKinley Park Green Infrastructure and Recreation Project,Facility Improvement,437500,In Progress,McKinley Park,Park,2018,4/4/18,f,Beltzhoover,4,18,42003562400,5,18,3,7-Apr,40.41223888,-80.00186229,,
381547049,PARK RECONSTRUCTION,Sidewalk  Repair - Brookline Memorial Park,Facility Improvement,42250,Completed,Brookline Memorial Park,Park,2017,2/8/17,f,Brookline,4,32,42003320600,5,32,6,25-Apr,40.39012622,-80.00412481,381547049,C34
1521673392,PARK RECONSTRUCTION,Niagara Park,Facility Improvement,12000,Completed,Niagara Park,Park,2017,2/8/17,f,South Oakland,3,4,42003040900,3,4,4,10-Feb,40.43471289,-79.96013827,1521673392,C19
1354715656,PARK RECONSTRUCTION,Lewis Hockey Relocation to McBride,Facility Improvement,50000,In Progress,McBride Park,Park,2019,3/26/19,f,Lincoln Place,5,31,42003310200,3,31,4,20-Apr,40.37029791,-79.9055061,,
2109434793,PARK RECONSTRUCTION,Phillips Park Master Plan,Facility Improvement,30000,Completed,Phillips Park,Park,2017,2/8/17,f,Carrick,4,29,42003290400,3,29,3,23-Apr,40.39059421,-79.99145985,2109434793,B21
1900248863,PARK RECONSTRUCTION,Moore Park Recreation Center Entry Stair Replacement,Facility Improvement,20000,Completed,Moore Park,Park,2017,2/8/17,f,Brookline,4,19,42003191700,5,19,6,26-Apr,40.40514666,-80.0135003,,
1039507612,PARK RECONSTRUCTION,Naturalization - Lawn & Ophelia,Facility Improvement,85000,Planned,Lawn and Ophelia Park,Sidewalk,2017,2/8/17,f,South Oakland,6,4,42003040900,3,4,4,10-Feb,40.43541798,-79.96532733,1039507612,C19
1149936504,PARK RECONSTRUCTION,WIGHTMAN PARK - UPGRADES,Facility Improvement,440000,Planned,Wightman Park,Park,2020,9/24/20,,Squirrel Hill North,8,14,42003140300,3,14,4,18-Feb,40.44333612,-79.92706413,1149936504,B13
631727297,PARK RECONSTRUCTION,Sidewalk  Repair - Lewis Park,Facility Improvement,14000,Planned,Lewis Park,Sidewalk,2017,2/8/17,f,Hazelwood,5,15,42003562900,3,15,4,13-Feb,40.41290176,-79.94480785,631727297,D12
2033384131,PARK RECONSTRUCTION,Sidewalk  Repair - Mellon Park,Facility Improvement,25000,Completed,Mellon Park 1,Sidewalk,2017,2/8/17,f,Point Breeze,8,14,42003140400,3,14,4,17-Feb,40.45235866,-79.91830606,2033384131,A5
316110855,PARK RECONSTRUCTION,Sidewalk  Repair - Troy Hill Citizen's Park,Facility Improvement,5000,Canceled,Troy Hill Citizen's Park,Sidewalk,2017,2/8/17,f,Troy Hill,1,24,42003240600,1,24,1,2-Jan,40.46321886,-79.98375534,316110855,C4
926128185,PARK RECONSTRUCTION,SOUTH SIDE PARK - MULTIMODAL TRAIL (DCNR GTRP),Facility Improvement,97537,Planned,Southside Park,Park,2020,9/24/20,,South Side Slopes,3,17,42003160800,3,17,3,22-Apr,40.42127838,-79.97805508,926128185,D26
1013435243,PARK RECONSTRUCTION,SOUTH SIDE PARK - MULTIMODAL TRAIL,Facility Improvement,29261,Planned,Southside Park,Park,2020,9/24/20,,South Side Slopes,3,17,42003160800,3,17,3,22-Apr,40.42127838,-79.97805508,1013435243,D26
1654619911,PARK RECONSTRUCTION,SOUTH SIDE PARK - PHASE I CONSTRUCTION (OUTDOOR LEGACY RECREATION PROGRAM),Facility Improvement,400000,Planned,Southside Park,Park,2020,9/24/20,,South Side Slopes,3,17,42003160800,3,17,3,22-Apr,40.42127838,-79.97805508,1654619911,D26
189531346,PARK RECONSTRUCTION,SOUTH SIDE PARK - PHASE I CONSTRUCTION,Facility Improvement,2472000,Planned,Southside Park,Park,2020,9/24/20,,South Side Slopes,3,17,42003160800,3,17,3,22-Apr,40.42127838,-79.97805508,189531346,D26
1797061367,PARK RECONSTRUCTION,Sidewalk  Repair - McCandless Park,Facility Improvement,6000,Planned,McCandless Park,Sidewalk,2017,2/8/17,f,Upper Lawrenceville,7,10,42003101100,2,10,2,5-Mar,40.48078639,-79.95260101,1797061367,C12
